id,ckpt,n_atoms,n_heavy,fminus_hat_rho,fminus_hat_top_match,fminus_hat_top_match_tol,fminus_hat_top_rank,fminus_hat_n_top_equiv,fplus_hat_rho,fplus_hat_top_match,fplus_hat_top_match_tol,fplus_hat_top_rank,fplus_hat_n_top_equiv,dual_hat_rho,dual_hat_top_match,dual_hat_top_match_tol,dual_hat_top_rank,dual_hat_n_top_equiv
11652,id,20,8,1.0,True,True,0,2,0.9047619047619048,False,True,1,2,1.0,True,True,0,2
11675,id,19,8,0.8571428571428572,True,True,0,1,0.2142857142857143,True,True,0,5,0.5714285714285715,False,True,2,2
11684,id,16,8,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
11690,id,19,8,1.0,True,True,0,1,0.8333333333333335,False,True,3,4,0.9285714285714287,False,False,1,1
11697,id,19,8,0.9761904761904763,True,True,0,1,0.4523809523809524,False,True,4,5,0.9047619047619048,False,False,1,1
11715,id,20,8,1.0,True,True,0,1,0.9047619047619048,True,True,0,5,0.8571428571428572,False,True,1,4
11719,id,18,8,1.0,True,True,0,1,0.8095238095238096,True,True,0,5,0.9523809523809524,True,True,0,2
11770,id,19,8,1.0,True,True,0,1,0.9761904761904763,False,True,1,2,0.9761904761904763,True,True,0,2
11779,id,18,8,1.0,True,True,0,1,0.880952380952381,False,True,1,4,0.9047619047619048,True,True,0,1
11792,id,20,8,0.9761904761904763,True,True,0,1,0.9761904761904763,True,True,0,2,1.0,True,True,0,1
11793,id,20,8,1.0,True,True,0,2,0.5714285714285715,True,True,0,5,0.9761904761904763,True,True,0,1
11802,id,21,8,1.0,True,True,0,1,1.0,True,True,0,2,1.0,True,True,0,1
11811,id,18,8,1.0,True,True,0,1,0.7142857142857144,True,True,0,5,0.7619047619047621,False,True,2,2
11828,id,19,8,1.0,True,True,0,1,0.9523809523809524,False,True,1,3,0.9047619047619048,False,False,1,2
11829,id,19,8,1.0,True,True,0,1,0.9285714285714287,True,True,0,6,1.0,True,True,0,1
11838,id,20,8,1.0,True,True,0,1,-0.09523809523809526,False,False,5,4,0.5714285714285715,False,False,1,1
11848,id,17,8,1.0,True,True,0,1,0.9761904761904763,True,True,0,1,0.9047619047619048,True,True,0,1
11869,id,14,8,1.0,True,True,0,1,0.9761904761904763,True,True,0,1,1.0,True,True,0,1
11871,id,14,8,0.9761904761904763,True,True,0,2,0.9761904761904763,True,True,0,1,1.0,True,True,0,2
11877,id,11,8,1.0,True,True,0,1,1.0,True,True,0,1,0.9761904761904763,True,True,0,1
11878,id,16,8,1.0,True,True,0,1,0.9285714285714287,True,True,0,1,1.0,True,True,0,1
11883,id,15,8,1.0,True,True,0,1,0.9523809523809524,True,True,0,1,0.9285714285714287,True,True,0,1
11888,id,16,8,1.0,True,True,0,1,0.9761904761904763,True,True,0,1,0.9761904761904763,True,True,0,1
11889,id,15,8,1.0,True,True,0,1,0.9761904761904763,True,True,0,1,1.0,True,True,0,1
11891,id,14,8,0.9523809523809524,True,True,0,1,1.0,True,True,0,1,0.9761904761904763,True,True,0,1
11897,id,18,8,0.9761904761904763,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,2
11906,id,17,8,0.9761904761904763,True,True,0,1,0.9523809523809524,True,True,0,1,0.9761904761904763,True,True,0,1
11933,id,16,8,1.0,True,True,0,1,0.8571428571428572,True,True,0,1,0.9285714285714287,True,True,0,1
11936,id,19,8,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
11943,id,20,8,1.0,True,True,0,1,1.0,True,True,0,1,0.9761904761904763,True,True,0,1
11951,id,18,8,1.0,True,True,0,1,0.9761904761904763,True,True,0,1,1.0,True,True,0,1
11959,id,15,8,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
11979,id,16,8,1.0,True,True,0,1,0.9761904761904763,True,True,0,1,1.0,True,True,0,1
11980,id,20,8,1.0,True,True,0,1,0.7857142857142858,False,True,2,2,0.9523809523809524,False,True,1,2
12005,id,14,8,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
12029,id,15,8,0.9523809523809524,True,True,0,1,1.0,True,True,0,2,1.0,True,True,0,2
12055,id,13,8,1.0,True,True,0,1,1.0,True,True,0,1,0.9761904761904763,True,True,0,1
12079,id,20,8,1.0,True,True,0,1,1.0,True,True,0,1,0.9761904761904763,True,True,0,2
12124,id,18,8,1.0,True,True,0,1,0.9523809523809524,True,True,0,3,0.9047619047619048,False,True,1,2
12154,id,18,8,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
12157,id,15,8,1.0,True,True,0,1,0.9761904761904763,True,True,0,1,1.0,True,True,0,1
12185,id,15,8,1.0,True,True,0,1,0.9761904761904763,True,True,0,1,0.9761904761904763,True,True,0,1
12187,id,19,8,1.0,True,True,0,1,1.0,True,True,0,1,0.9761904761904763,True,True,0,1
12190,id,18,8,1.0,True,True,0,1,0.7857142857142858,True,True,0,1,1.0,True,True,0,1
12192,id,17,8,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
12194,id,16,8,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
12197,id,17,8,0.9761904761904763,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
12217,id,18,8,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
12231,id,18,8,1.0,True,True,0,2,0.9761904761904763,True,True,0,2,1.0,True,True,0,3
12249,id,20,8,0.9761904761904763,True,True,0,2,1.0,True,True,0,2,0.9761904761904763,True,True,0,2
12255,id,19,8,0.9761904761904763,True,True,0,1,0.7857142857142858,True,True,0,1,0.9761904761904763,True,True,0,1
12262,id,18,8,1.0,True,True,0,1,1.0,True,True,0,2,1.0,True,True,0,1
12301,id,16,8,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
12313,id,14,8,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
12331,id,18,8,0.9761904761904763,True,True,0,1,0.9285714285714287,True,True,0,1,0.9523809523809524,True,True,0,1
12357,id,14,8,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
12373,id,19,8,0.9761904761904763,True,True,0,1,0.9761904761904763,True,True,0,1,0.9523809523809524,True,True,0,1
12387,id,16,8,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
12408,id,22,8,1.0,True,True,0,1,0.8095238095238096,True,True,0,1,0.8571428571428572,False,True,2,2
12437,id,22,8,0.9761904761904763,True,True,0,2,0.9761904761904763,True,True,0,4,0.9761904761904763,True,True,0,1
12445,id,19,8,0.9047619047619048,True,True,0,1,0.3333333333333334,True,True,0,2,0.5000000000000001,True,True,0,3
12489,id,20,8,1.0,True,True,0,1,0.9285714285714287,True,True,0,3,0.9285714285714287,True,True,0,1
12491,id,19,8,1.0,True,True,0,1,0.9523809523809524,False,True,1,4,1.0,True,True,0,2
12498,id,17,8,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
12512,id,19,8,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
12520,id,18,8,0.9761904761904763,True,True,0,1,0.9523809523809524,True,True,0,4,0.9761904761904763,True,True,0,1
12528,id,19,8,1.0,True,True,0,1,0.9285714285714287,True,True,0,3,0.9761904761904763,True,True,0,1
12544,id,17,8,1.0,True,True,0,1,0.9761904761904763,True,True,0,1,0.9761904761904763,True,True,0,1
12548,id,20,8,1.0,True,True,0,2,0.9047619047619048,True,True,0,2,1.0,True,True,0,2
12549,id,17,8,0.9761904761904763,True,True,0,1,0.9761904761904763,True,True,0,1,0.7142857142857144,True,True,0,1
12558,id,18,8,1.0,True,True,0,1,0.9523809523809524,False,True,1,5,0.9285714285714287,True,True,0,1
12567,id,18,8,1.0,True,True,0,1,0.6428571428571429,True,True,0,4,0.8333333333333335,False,False,1,1
12570,id,18,8,1.0,True,True,0,1,1.0,True,True,0,2,1.0,True,True,0,1
12578,id,20,8,1.0,True,True,0,1,0.9523809523809524,True,True,0,2,0.9523809523809524,True,True,0,1
12593,id,18,8,1.0,True,True,0,1,0.9761904761904763,False,True,1,3,0.9761904761904763,True,True,0,3
12603,id,16,8,0.9761904761904763,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
12607,id,15,8,1.0,True,True,0,1,0.9761904761904763,True,True,0,1,1.0,True,True,0,2
12614,id,13,8,1.0,True,True,0,1,1.0,True,True,0,1,0.9761904761904763,True,True,0,1
12626,id,20,8,0.9761904761904763,True,True,0,1,0.880952380952381,False,True,1,2,0.9285714285714287,False,True,2,2
12635,id,16,8,1.0,True,True,0,1,0.9285714285714287,True,True,0,2,1.0,True,True,0,1
12639,id,15,8,1.0,True,True,0,1,0.9761904761904763,True,True,0,1,0.9285714285714287,True,True,0,1
12665,id,18,8,1.0,True,True,0,1,0.880952380952381,False,True,1,2,1.0,True,True,0,1
12668,id,20,8,1.0,True,True,0,1,0.9761904761904763,True,True,0,2,0.9523809523809524,True,True,0,3
12671,id,18,8,1.0,True,True,0,1,0.9285714285714287,False,True,1,2,1.0,True,True,0,2
12703,id,15,8,1.0,True,True,0,1,0.9523809523809524,True,True,0,1,1.0,True,True,0,1
12712,id,16,8,1.0,True,True,0,1,1.0,True,True,0,1,0.9761904761904763,True,True,0,1
12723,id,22,8,1.0,True,True,0,1,1.0,True,True,0,2,0.9761904761904763,False,True,1,2
12724,id,20,8,0.9761904761904763,True,True,0,1,1.0,True,True,0,3,1.0,True,True,0,1
12726,id,20,8,1.0,True,True,0,1,0.9285714285714287,False,True,2,3,0.9761904761904763,True,True,0,1
12732,id,18,8,1.0,True,True,0,1,0.9047619047619048,False,True,2,4,1.0,True,True,0,2
12738,id,15,8,0.8333333333333335,True,True,0,1,1.0,True,True,0,2,1.0,True,True,0,2
12744,id,15,8,1.0,True,True,0,1,0.9761904761904763,True,True,0,1,0.9285714285714287,True,True,0,1
12753,id,14,8,0.9761904761904763,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
12760,id,15,8,1.0,True,True,0,1,0.8333333333333335,True,True,0,1,0.9761904761904763,True,True,0,1
12808,id,18,8,1.0,True,True,0,1,0.9761904761904763,True,True,0,1,0.9047619047619048,True,True,0,1
12813,id,18,8,1.0,True,True,0,1,0.9761904761904763,True,True,0,1,0.9761904761904763,True,True,0,1
12819,id,18,8,1.0,True,True,0,1,0.9761904761904763,True,True,0,1,1.0,True,True,0,1
12823,id,18,8,1.0,True,True,0,1,0.9047619047619048,True,True,0,1,1.0,True,True,0,1
12833,id,17,8,0.9761904761904763,True,True,0,1,0.9285714285714287,True,True,0,1,0.9761904761904763,True,True,0,1
12855,id,16,8,1.0,True,True,0,1,0.9761904761904763,True,True,0,1,0.9761904761904763,True,True,0,1
12872,id,19,8,0.9761904761904763,True,True,0,1,0.880952380952381,True,True,0,2,0.9523809523809524,True,True,0,1
12875,id,18,8,0.9761904761904763,True,True,0,1,0.9523809523809524,True,True,0,2,1.0,True,True,0,1
12890,id,17,8,1.0,True,True,0,1,0.9761904761904763,True,True,0,1,1.0,True,True,0,1
12896,id,18,8,0.9761904761904763,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
12901,id,18,8,0.9761904761904763,True,True,0,1,0.9285714285714287,True,True,0,1,0.9761904761904763,True,True,0,1
12922,id,20,8,1.0,True,True,0,1,0.9047619047619048,True,True,0,1,0.880952380952381,False,True,1,2
12933,id,14,8,1.0,True,True,0,1,0.9523809523809524,True,True,0,1,1.0,True,True,0,1
12985,id,20,8,1.0,True,True,0,1,0.880952380952381,False,True,1,2,0.9047619047619048,False,True,1,4
12986,id,22,8,1.0,True,True,0,1,0.6666666666666669,True,True,0,3,0.7857142857142858,False,False,1,2
12989,id,22,8,1.0,True,True,0,1,0.8333333333333335,True,True,0,3,0.9047619047619048,True,True,0,3
13002,id,14,8,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
13017,id,16,8,1.0,True,True,0,1,0.9285714285714287,True,True,0,1,0.9523809523809524,False,False,1,1
13019,id,19,8,1.0,True,True,0,1,1.0,True,True,0,2,1.0,True,True,0,2
13020,id,17,8,0.9523809523809524,True,True,0,1,0.9523809523809524,False,True,1,2,0.9761904761904763,True,True,0,2
13021,id,17,8,0.9523809523809524,True,True,0,1,0.9285714285714287,True,True,0,2,0.9761904761904763,True,True,0,2
13028,id,17,8,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
13031,id,14,8,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
13038,id,16,8,0.9761904761904763,True,True,0,2,0.9761904761904763,True,True,0,1,0.9761904761904763,True,True,0,1
13054,id,16,8,1.0,True,True,0,1,0.9761904761904763,True,True,0,1,1.0,True,True,0,1
13056,id,17,8,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
13061,id,16,8,0.9761904761904763,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
13068,id,20,8,1.0,True,True,0,1,0.6904761904761906,True,True,0,1,0.880952380952381,True,True,0,1
13071,id,16,8,1.0,True,True,0,2,1.0,True,True,0,1,1.0,True,True,0,1
13082,id,20,8,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,2
13089,id,19,8,0.9761904761904763,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
13095,id,17,8,1.0,True,True,0,1,0.9761904761904763,True,True,0,1,1.0,True,True,0,1
13111,id,20,8,1.0,True,True,0,1,0.9761904761904763,False,True,1,5,1.0,True,True,0,2
13113,id,20,8,1.0,True,True,0,2,0.9047619047619048,True,True,0,4,0.9047619047619048,False,True,1,3
13144,id,18,8,1.0,True,True,0,1,0.9285714285714287,True,True,0,1,1.0,True,True,0,1
13156,id,24,8,1.0,True,True,0,3,0.9285714285714287,False,True,2,3,0.9761904761904763,True,True,0,2
13161,id,22,8,1.0,True,True,0,1,0.9047619047619048,False,True,1,4,0.9523809523809524,False,True,1,2
13162,id,20,8,1.0,True,True,0,1,0.9047619047619048,True,True,0,3,0.9285714285714287,True,True,0,1
13166,id,21,8,1.0,True,True,0,1,0.9761904761904763,True,True,0,4,0.9761904761904763,True,True,0,1
13174,id,16,8,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
13188,id,19,8,1.0,True,True,0,1,0.9285714285714287,True,True,0,1,0.9285714285714287,True,True,0,1
13200,id,24,8,0.9761904761904763,True,True,0,1,0.880952380952381,False,True,1,4,0.8571428571428572,False,True,2,4
13202,id,22,8,1.0,True,True,0,1,0.8333333333333335,False,True,2,3,0.9523809523809524,False,True,1,3
13212,id,16,8,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
13235,id,17,8,1.0,True,True,0,1,0.9523809523809524,True,True,0,2,0.9285714285714287,True,True,0,2
13261,id,16,8,1.0,True,True,0,1,0.9285714285714287,True,True,0,1,1.0,True,True,0,1
13262,id,17,8,1.0,True,True,0,1,0.9285714285714287,True,True,0,1,1.0,True,True,0,1
13265,id,16,8,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
13273,id,15,8,0.9761904761904763,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
13276,id,13,8,1.0,True,True,0,1,1.0,True,True,0,1,0.9761904761904763,True,True,0,1
13279,id,15,8,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
13283,id,18,8,1.0,True,True,0,1,1.0,True,True,0,1,0.9761904761904763,True,True,0,1
13286,id,16,8,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
13313,id,19,8,0.9761904761904763,True,True,0,1,1.0,True,True,0,3,0.9761904761904763,True,True,0,1
13317,id,23,8,0.9761904761904763,True,True,0,1,0.9761904761904763,True,True,0,2,0.880952380952381,False,True,2,3
13318,id,22,8,1.0,True,True,0,1,0.9761904761904763,True,True,0,3,0.9285714285714287,False,True,2,3
13319,id,22,8,0.9761904761904763,True,True,0,1,0.7380952380952381,False,False,1,2,0.9285714285714287,True,True,0,2
13325,id,22,8,1.0,True,True,0,1,0.8095238095238096,False,True,2,4,0.8095238095238096,True,True,0,1
13361,id,17,8,0.9761904761904763,True,True,0,1,0.9761904761904763,True,True,0,2,1.0,True,True,0,2
13375,id,17,8,0.9761904761904763,True,True,0,1,1.0,True,True,0,1,0.9761904761904763,True,True,0,1
13378,id,17,8,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
13383,id,18,8,1.0,True,True,0,1,0.9761904761904763,True,True,0,1,1.0,True,True,0,1
13391,id,17,8,0.9761904761904763,True,True,0,1,0.1666666666666667,False,False,7,1,0.09523809523809526,False,False,7,1
13405,id,20,8,1.0,True,True,0,1,0.523809523809524,False,True,2,5,0.7857142857142858,True,True,0,1
13419,id,22,8,1.0,True,True,0,1,0.6904761904761906,True,True,0,2,0.5952380952380953,False,True,2,3
13426,id,16,8,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
13427,id,15,8,0.9761904761904763,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
13430,id,14,8,0.9761904761904763,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
13441,id,13,8,0.9761904761904763,True,True,0,1,0.9285714285714287,True,True,0,1,1.0,True,True,0,1
13449,id,14,8,1.0,True,True,0,1,0.9761904761904763,True,True,0,1,0.9761904761904763,True,True,0,1
13457,id,17,8,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,2
13464,id,16,8,0.9761904761904763,False,True,1,2,1.0,True,True,0,1,0.9761904761904763,True,True,0,2
13465,id,15,8,1.0,True,True,0,1,0.9523809523809524,True,True,0,1,1.0,True,True,0,1
13468,id,19,8,0.9285714285714287,True,True,0,1,1.0,True,True,0,1,0.9285714285714287,True,True,0,1
13476,id,18,8,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
13491,id,17,8,0.9761904761904763,True,True,0,1,0.8333333333333335,True,True,0,1,0.9761904761904763,True,True,0,1
13492,id,17,8,1.0,True,True,0,1,0.9761904761904763,True,True,0,1,1.0,True,True,0,1
13504,id,22,8,0.9761904761904763,True,True,0,1,0.9047619047619048,True,True,0,2,1.0,True,True,0,1
13514,id,16,8,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
13515,id,15,8,0.5952380952380953,True,True,0,1,1.0,True,True,0,1,0.6666666666666669,True,True,0,1
13520,id,14,8,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,2
13536,id,15,8,1.0,True,True,0,1,0.9761904761904763,True,True,0,1,1.0,True,True,0,1
13555,id,22,8,0.9285714285714287,False,True,1,2,0.9523809523809524,False,True,1,2,0.9523809523809524,False,True,1,2
13561,id,20,8,1.0,True,True,0,1,1.0,True,True,0,2,1.0,True,True,0,2
13565,id,24,8,1.0,True,True,0,1,0.4047619047619048,True,True,0,3,0.9285714285714287,True,True,0,3
13584,id,20,8,1.0,True,True,0,1,0.9761904761904763,True,True,0,1,1.0,True,True,0,1
13605,id,15,8,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
13606,id,15,8,0.9761904761904763,True,True,0,1,0.9761904761904763,True,True,0,1,0.9761904761904763,True,True,0,1
13613,id,20,8,0.9761904761904763,True,True,0,1,0.9523809523809524,True,True,0,1,0.9523809523809524,True,True,0,1
13634,id,16,8,1.0,True,True,0,1,0.9523809523809524,True,True,0,2,0.9761904761904763,True,True,0,2
13644,id,17,8,0.9761904761904763,True,True,0,1,0.9285714285714287,True,True,0,1,1.0,True,True,0,1
13645,id,17,8,0.9761904761904763,True,True,0,1,1.0,True,True,0,1,0.9761904761904763,True,True,0,1
13658,id,20,8,1.0,True,True,0,1,0.9047619047619048,False,True,2,3,0.9285714285714287,True,True,0,1
13659,id,20,8,1.0,True,True,0,1,0.9523809523809524,True,True,0,4,1.0,True,True,0,1
13672,id,19,8,0.9761904761904763,True,True,0,1,0.9761904761904763,False,True,1,4,0.9761904761904763,True,True,0,2
13679,id,14,8,0.9523809523809524,True,True,0,1,0.8095238095238096,True,True,0,1,0.8095238095238096,True,True,0,1
13686,id,13,8,0.8333333333333335,True,True,0,1,-0.5952380952380953,False,False,6,1,-0.04761904761904763,False,False,5,1
13692,id,16,8,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
13702,id,19,8,0.9285714285714287,True,True,0,1,1.0,True,True,0,2,0.9523809523809524,True,True,0,2
13706,id,20,8,1.0,True,True,0,1,0.9523809523809524,False,True,1,2,1.0,True,True,0,2
13714,id,17,8,1.0,True,True,0,1,0.9761904761904763,True,True,0,1,0.9761904761904763,True,True,0,1
13728,id,18,8,1.0,True,True,0,1,0.880952380952381,False,True,2,4,0.8095238095238096,False,True,1,3
13730,id,18,8,1.0,True,True,0,1,0.9047619047619048,False,True,2,3,0.9523809523809524,False,True,1,2
13750,id,16,8,1.0,True,True,0,1,0.9761904761904763,True,True,0,1,1.0,True,True,0,1
13753,id,16,8,0.9761904761904763,True,True,0,1,0.9761904761904763,True,True,0,1,1.0,True,True,0,1
13756,id,16,8,0.9285714285714287,True,True,0,1,0.9761904761904763,True,True,0,1,1.0,True,True,0,1
13757,id,15,8,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
13786,id,16,8,1.0,True,True,0,1,0.7619047619047621,True,True,0,1,0.7142857142857144,False,False,1,2
13788,id,16,8,1.0,True,True,0,1,1.0,True,True,0,1,0.9761904761904763,True,True,0,1
13822,id,15,8,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
13851,id,22,8,1.0,True,True,0,1,1.0,True,True,0,3,0.9761904761904763,True,True,0,1
13860,id,18,8,1.0,True,True,0,1,0.9761904761904763,True,True,0,3,0.9761904761904763,False,True,1,3
13863,id,19,8,1.0,True,True,0,1,0.9761904761904763,True,True,0,3,0.9761904761904763,True,True,0,3
13874,id,17,8,1.0,True,True,0,1,0.9285714285714287,True,True,0,1,0.9761904761904763,True,True,0,1
13878,id,18,8,1.0,True,True,0,1,0.1666666666666667,False,False,3,2,0.7380952380952381,False,False,3,1
13897,id,15,8,1.0,True,True,0,1,0.9761904761904763,True,True,0,1,0.9761904761904763,True,True,0,1
13910,id,19,8,1.0,True,True,0,1,1.0,True,True,0,3,0.9285714285714287,True,True,0,2
13921,id,18,8,0.9761904761904763,True,True,0,1,1.0,True,True,0,1,0.9761904761904763,True,True,0,1
13925,id,17,8,0.9761904761904763,True,True,0,1,0.9523809523809524,True,True,0,1,1.0,True,True,0,1
13936,id,15,8,1.0,True,True,0,1,1.0,True,True,0,1,0.9285714285714287,True,True,0,1
13941,id,16,8,0.9761904761904763,False,True,1,2,0.9285714285714287,False,True,1,2,0.9285714285714287,False,True,1,2
13943,id,18,8,1.0,True,True,0,1,1.0,True,True,0,2,1.0,True,True,0,2
13949,id,22,8,0.9761904761904763,False,True,1,2,0.7380952380952381,False,True,1,2,0.9523809523809524,True,True,0,4
13951,id,20,8,0.9761904761904763,True,True,0,1,0.9761904761904763,True,True,0,2,0.9285714285714287,True,True,0,2
13954,id,20,8,0.9761904761904763,True,True,0,1,0.9523809523809524,False,True,1,3,0.9761904761904763,False,True,1,2
13976,id,20,8,1.0,True,True,0,2,1.0,True,True,0,2,1.0,True,True,0,1
13982,id,20,8,1.0,True,True,0,1,0.9523809523809524,True,True,0,4,1.0,True,True,0,1
13999,id,14,8,0.9047619047619048,True,True,0,1,0.3333333333333334,False,False,2,1,-0.19047619047619052,False,False,4,1
14029,id,18,8,0.9761904761904763,True,True,0,2,0.9761904761904763,False,True,1,4,1.0,True,True,0,2
14048,id,17,8,1.0,True,True,0,1,0.8571428571428572,True,True,0,1,0.9761904761904763,True,True,0,1
14050,id,20,8,0.9761904761904763,False,True,1,2,0.7380952380952381,True,True,0,2,0.9285714285714287,True,True,0,1
14061,id,18,8,1.0,True,True,0,1,0.6904761904761906,False,True,4,5,0.7619047619047621,True,True,0,1
14062,id,19,8,1.0,True,True,0,1,0.8333333333333335,False,True,1,4,1.0,True,True,0,1
14066,id,16,8,0.9761904761904763,True,True,0,1,0.9285714285714287,False,True,2,4,0.9761904761904763,True,True,0,1
14089,id,15,8,0.9761904761904763,True,True,0,1,1.0,True,True,0,1,0.9761904761904763,True,True,0,1
